results_bucket_path,dataset_name,alg_name,hparam_source,trial_number,alg_hparam_id,exp_name,exception
,TabZilla,TabPFNModel,random_15_s0,15,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_15,openml__mfeat-pixel__146824-TabPFNModel-1-15,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_15_s0,15,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_15,openml__pendigits__32-TabPFNModel-1-10,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__semeion__9964-TabPFNModel-1-17,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__volkert__168331-TabPFNModel-1-8,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,CatBoost,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__libras__360948-CatBoost-0-19,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 151, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 241, in cross_validation
    loss_history, val_loss_history = curr_model.fit(
  File ""/scratch/bf996/tabzilla/TabZilla/models/tree_models.py"", line 148, in fit
    X[:, self.args.cat_idx] = X[:, self.args.cat_idx].astype(""int"")
IndexError: index 100 is out of bounds for axis 1 with size 100
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__mfeat-factors__12-TabPFNModel-1-16,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__airlines__189354-TabPFNModel-1-9,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__elevators__3711-TabPFNModel-1-12,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__eeg-eye-state__14951-TabPFNModel-1-14,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__skin-segmentation__9965-TabPFNModel-1-18,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__gas-drift-different-concentrations__9987-TabPFNModel-1-11,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__libras__360948-TabPFNModel-1-19,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__hill-valley__145847-TabPFNModel-1-13,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 263, in cross_validation
    train_predictions, train_probs = curr_model.predict_wrapper(X_train, args.subset_rows)
  File ""/scratch/bf996/tabzilla/TabZilla/models/basemodel.py"", line 109, in predict_wrapper
    if max_rows > 0 and X.shape[0] > max_rows:
AttributeError: 'list' object has no attribute 'shape'
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__mfeat-pixel__146824-TabPFNModel-1-15,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_16_s0,16,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_16,openml__pendigits__32-TabPFNModel-1-10,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_17_s0,17,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_17,openml__semeion__9964-TabPFNModel-1-17,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_17_s0,17,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_17,openml__volkert__168331-TabPFNModel-1-8,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,CatBoost,random_17_s0,17,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_17,openml__libras__360948-CatBoost-0-19,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 151, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 241, in cross_validation
    loss_history, val_loss_history = curr_model.fit(
  File ""/scratch/bf996/tabzilla/TabZilla/models/tree_models.py"", line 148, in fit
    X[:, self.args.cat_idx] = X[:, self.args.cat_idx].astype(""int"")
IndexError: index 100 is out of bounds for axis 1 with size 100
"
,TabZilla,TabPFNModel,random_17_s0,17,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_17,openml__mfeat-factors__12-TabPFNModel-1-16,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_17_s0,17,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_17,openml__airlines__189354-TabPFNModel-1-9,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_17_s0,17,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_17,openml__elevators__3711-TabPFNModel-1-12,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_17_s0,17,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_17,openml__eeg-eye-state__14951-TabPFNModel-1-14,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_17_s0,17,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_17,openml__skin-segmentation__9965-TabPFNModel-1-18,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
,TabZilla,TabPFNModel,random_17_s0,17,tabpfn-catboost-s100-3000-mutinf-kmeans-equal__seed_0__trial_17,openml__gas-drift-different-concentrations__9987-TabPFNModel-1-11,"Traceback (most recent call last):
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_experiment.py"", line 153, in __call__
    result = cross_validation(model, self.dataset, self.time_limit, scaler=args.scale_numerical_features, args=args)
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_utils.py"", line 223, in cross_validation
    processed_data = process_data(
  File ""/scratch/bf996/tabzilla/TabZilla/tabzilla_data_processing.py"", line 345, in process_data
    rand_seed=hparam_seed + j,
NameError: name 'hparam_seed' is not defined
"
